#Code;English;French;German;Spanish;Russian;x
luxurious_suites;Luxurious Suites;;;;;x
luxurious_suites_desc;Sumptuous private apartments, replete with mosaics, fountains, and silk-draped chambers, catering to the most powerful consortiums and princely traders. Only the elite may dwell here, bringing vast wealth and glory.;;;;;x
banking_treasury_office;Treasury Office;;;;;x
banking_treasury_office_desc;A fortified treasury complex with multiple vaults, secret tunnels, and an elite guard. The office manages vast assets for rulers and merchant princes, offering secure deposits and managing currency exchange for entire regions.;;;;;x
sovereign_customs_palace;Sovereign Customs Palace;;;;;x
sovereign_customs_palace_desc;A magnificent palace built for the sovereigns appointed customs lord, where trade envoys from distant realms are received, and all tariffs, tributes, and trade disputes are settled under gilded ceilings.;;;;;x
secured_freight_facility;Secured Freight Facility;;;;;x
secured_freight_facility_desc;A fortified complex of warehouses, guard towers, and locked courtyards, designed to handle and protect the most valuable or sensitive cargoes. Trusted guards and scribes abound.;;;;;x
soldiers_garrison;Soldiers' Garrison;;;;;x
soldiers_garrison_desc;An imposing multi-story stone barracks with parade grounds and reinforced watchtowers, housing a full-time security force for the bustling trade post.;;;;;x
export_import_hall;Export-Import Hall;;;;;x
export_import_hall_desc;A vast marble chamber bustling with factors, brokers, and envoys, the Export-Import Hall arbitrates tariffs, licenses trade guilds, and opens new foreign markets.;;;;;x
exotic_goods_pavilion;Exotic Goods Pavilion;;;;;x
exotic_goods_pavilion_desc;A lavish pavilion adorned with silks and spices, offering curiosities from distant lands. Foreign merchants find welcome and security, and the local elite flock to sample rare wares.;;;;;x
embassy_residences;Embassy Residences;;;;;x
embassy_residences_desc;A secured enclave of stately mansions, offices, and gardens, housing emissaries and trade envoys from far-off realms. Fosters diplomatic ties and secures lucrative privileges for resident merchants.;;;;;x
guarded_caravanserai;Guarded Caravanserai;;;;;x
guarded_caravanserai_desc;A vast, fortified inn complex with thick walls, watchtowers, and garrison quarters. Merchants, guards, and animals find protection, while local officials collect lucrative fees and taxes.;;;;;x
audience_palace;Audience Palace;;;;;x
audience_palace_desc;A resplendent palace with gilded halls, marble columns, and expansive gardens. Foreign leaders and their courts are received with a spectacle of wealth and power.;;;;;x
customs_depot;Customs Depot;;;;;x
customs_depot_desc;A bustling administrative center with counting houses, inspectors, and a busy yard for weighing and taxing incoming caravans and ships. Revenue officers ensure all tolls are paid.;;;;;x
banking_letters_of_credit_bureau;Letters of Credit Bureau;;;;;x
banking_letters_of_credit_bureau_desc;A marble-columned hall where scribes issue and redeem letters of credit, enabling merchants to move fortunes between distant cities without risk of robbery. This innovation draws foreign traders and increases trade route volume.;;;;;x
bmop_shadow_brokers_lair;Shadow Broker's Lair;;;;;x
bmop_shadow_brokers_lair_desc;A clandestine headquarters for the most influential black marketeers, featuring secure rooms for secret meetings and ledgers written in invisible ink.;;;;;x
sea_gate_marina;Sea Gate Marina;;;;;x
sea_gate_marina_desc;A grand marina with fortified sea gates, priority berths for foreign envoys, and a guild hall for influential trade consortiums.;;;;;x
tariff_registry;Tariff Registry;;;;;x
tariff_registry_desc;A grand hall of records lined with shelves of parchment-bound ledgers, the Tariff Registry standardizes duties across the realm and harmonizes trade for greater profit.;;;;;x
captains_lodge;Captain's Lodge;;;;;x
captains_lodge_desc;A stately stone lodge with private offices, strategic maps, and a vault, reserved for the leaders of mercenary companies and their negotiations.;;;;;x
guest_merchant_hall;Guest Merchant Hall;;;;;x
guest_merchant_hall_desc;A grand hall offering luxury accommodations for high-status merchants and dignitaries, with feasting chambers, treasuries, and counting rooms. Elevates the city's reputation as a trade capital.;;;;;x
bmop_contraband_vault;Contraband Vault;;;;;x
bmop_contraband_vault_desc;A heavily fortified, secret chamber bristling with hidden locks and traps built to safeguard the most valuable and dangerous wares.;;;;;x
horse_exchange_depot;Horse Exchange Depot;;;;;x
horse_exchange_depot_desc;A walled enclosure with multiple stables, a smithy, and a guildhall for traders and couriers. Here, weary animals are swapped for fresh, and travelers may rest in relative security.;;;;;x
revenue_counting_room;Revenue Counting Room;;;;;x
revenue_counting_room_desc;Within the Customs House, a secure chamber of iron-banded chests and meticulous scribes tallies every coin and shipment, improving oversight and minimizing corruption.;;;;;x
guild_market_hall;Guild Market Hall;;;;;x
guild_market_hall_desc;A grand hall where merchant guilds preside over disputes and trade rights. Here, contracts are brokered, standards enforced, and the citys prosperity becomes systematic and formidable.;;;;;x
banking_merchant_bank;Merchant Bank;;;;;x
banking_merchant_bank_desc;A grand counting house of stone and stained glass, housing vaults, private meeting rooms, and a staff of notaries, brokers, and guards. Nobles and guilds deposit fortunes and arrange loans, cementing the post as a regional financial power.;;;;;x
vaulted_storage_hall;Vaulted Storage Hall;;;;;x
vaulted_storage_hall_desc;An imposing, multi-level hall of stone and brickwork, with arched vaults for secure storage of high-value wares. Customs clerks and scribes operate under torchlight.;;;;;x
free_company_headquarters;Free Company Headquarters;;;;;x
free_company_headquarters_desc;A legendary citadel for mercenary captains and their entourages, commanding all trade post security operations and hosting lavish banquets for powerful clients.;;;;;x
delegation_courtyard;Delegation Courtyard;;;;;x
delegation_courtyard_desc;A lavish walled court with fountains, shaded arcades, and multilingual staff. Designed to host entire foreign entourages and facilitate complex negotiations.;;;;;x
bmop_black_market_syndicate;Black Market Syndicate;;;;;x
bmop_black_market_syndicate_desc;A sprawling, multi-city organization with agents, enforcers, and covert diplomats, able to manipulate trade and local politics at will.;;;;;x
caravanserai;Caravanserai;;;;;x
caravanserai_desc;A vast, fortified compound with inner courtyards, granaries, and secured storerooms. Welcomes caravans and fleets alike, enabling bulk trade and safeguarding travelers on the Silk Road and beyond.;;;;;x
enclosed_harbor;Enclosed Harbor;;;;;x
enclosed_harbor_desc;A sheltered, gated basin protected by moles and breakwaters, with customs officers and excise clerks managing the deluge of commerce.;;;;;x
bmop_underground_bazaar;Underground Bazaar;;;;;x
bmop_underground_bazaar_desc;A bustling, torch-lit market cavern deep below ground, where merchants, mercenaries, and nobles alike trade in rare and illicit goods.;;;;;x
mercenary_quarters;Mercenary Quarters;;;;;x
mercenary_quarters_desc;A fortified compound of stone and timber, hosting barracks, stables, and a bustling tavern for roving swords-for-hire and their agents.;;;;;x
customs_house;Customs House;;;;;x
customs_house_desc;A stately stone building with arched vaults and a bustling forecourt, the Customs House oversees all duties, licenses, and wares, serving as the nerve center of border commerce.;;;;;x
festival_grounds;Festival Grounds;;;;;x
festival_grounds_desc;Expansive fairgrounds dedicated to seasonal festivals and trade fairs, drawing pilgrims, merchants, performers, and nobles. The citys fame for revelry boosts commerce and acclaim.;;;;;x
relay_station;Relay Station;;;;;x
relay_station_desc;A ring of outbuildings and a stone post house, housing messengers and spare mounts. Ensures rapid communication and the passing on of urgent news or trade offers.;;;;;x
diplomatic_academy;Diplomatic Academy;;;;;x
diplomatic_academy_desc;A stately complex for the training of envoys, with lecture halls, dormitories, and gardens. Fosters a generation skilled in language, etiquette, and negotiation.;;;;;x
covered_marketplace;Covered Marketplace;;;;;x
covered_marketplace_desc;A sprawling timber-and-stone market hall, with tiled roofing and secured entrances. Cargoes are received in dry comfort, and trade clerks keep meticulous records, ensuring both order and profit.;;;;;x
banking_coin_minting_workshop;Coin Minting Workshop;;;;;x
banking_coin_minting_workshop_desc;A smoky stone annex with heavy anvils and skilled coiners, minting local currency stamped with the lord's crest. The increased flow of standardized coinage attracts distant traders and boosts local commerce.;;;;;x
granary_annex;Granary Annex;;;;;x
granary_annex_desc;A series of ventilated stone silos and attached storerooms for safe storage of grain and perishables, crucial for trade and famine resistance. Guards and scales are standard.;;;;;x
royal_charter_market;Royal Charter Market;;;;;x
royal_charter_market_desc;A prestigious marketplace, operating by royal charter. The crowns direct protection and privileges attract investors, noble delegations, and new waves of commerce. Authority is palpable.;;;;;x
foreign_quarter;Foreign Quarter;;;;;x
foreign_quarter_desc;A lively district of specialized lodgings, shops, and shrines catering to distant traders. Cultural exchange and exotic wares flood local markets, boosting revenue and innovation.;;;;;x
excise_office;Excise Office;;;;;x
excise_office_desc;A fortified timber-and-stone counting house, staffed by sworn excisemen, collects duties on imported luxuries and manages petty bureaucrats with official seals.;;;;;x
bmop_hidden_tunnel_network;Hidden Tunnel Network;;;;;x
bmop_hidden_tunnel_network_desc;A labyrinth of excavated tunnels and secret passageways, connecting various illegal operations and providing escape routes beneath the city.;;;;;x
bmop_ciphered_exchange;Ciphered Exchange;;;;;x
bmop_ciphered_exchange_desc;A sophisticated network of password-protected records, coded messages, and trusted couriers, facilitating the secure transfer of forbidden fortunes.;;;;;x
freight_weighing_house;Freight Weighing House;;;;;x
freight_weighing_house_desc;A sturdy post-and-beam building with scales and scribes, officially weighing and recording all goods passing through. Corruption is reduced, and tolls are more efficiently collected.;;;;;x
militia_drill_yard;Militia Drill Yard;;;;;x
militia_drill_yard_desc;A fenced training ground with a covered armory, where hired guards and townsfolk muster for regular drills to deter thieves and pirates.;;;;;x
treaty_drafting_chamber;Treaty Drafting Chamber;;;;;x
treaty_drafting_chamber_desc;A fortified, scroll-lined room staffed by legal scribes, notaries, and witnesses. Here, complex treaties and trade pacts are drafted and sealed.;;;;;x
banking_ledger_office;Ledger Office;;;;;x
banking_ledger_office_desc;A sturdy, tile-roofed building lined with shelves of parchment ledgers, managed by scribes skilled in double-entry bookkeeping. The post now draws in regional merchants seeking reliable records.;;;;;x
pier_network;Pier Network;;;;;x
pier_network_desc;A latticework of piers, slips, and mooring posts, supporting a bustling trade ecosystem and attracting far-flung merchants.;;;;;x
arcaded_bazaar;Arcaded Bazaar;;;;;x
arcaded_bazaar_desc;A substantial, roofed structure with stone pillars and arcades, sheltering merchants and customers alike from the wind and rain. The bazaars reputation draws distant traders and a new flow of riches.;;;;;x
stone_warehouse;Stone Warehouse;;;;;x
stone_warehouse_desc;A sturdy stone building with barred windows and reinforced doors, designed to weather fire and raids. Official ledgers are kept under lock and key by a resident overseer.;;;;;x
trade_guildhouse;Trade Guildhouse;;;;;x
trade_guildhouse_desc;A stone-and-timber guildhouse, home to merchant associations, scribes, and deal-brokers. Facilitates arbitration and contracts, anchoring the trade post's economic power.;;;;;x
inspection_station;Inspection Station;;;;;x
inspection_station_desc;A stone outbuilding for customs searchers, equipped with scales and ledgers, stands ready to scrutinize each cart, detain contraband, and seize unpaid goods.;;;;;x
caravan_muster_point;Caravan Muster Point;;;;;x
caravan_muster_point_desc;A dedicated field and collection of tents where merchants gather, with posted schedules and a rough registry of arrivals and departures. Overseers track the movement of goods and organize larger convoys.;;;;;x
bmop_fenced_goods_cellar;Fenced Goods Cellar;;;;;x
bmop_fenced_goods_cellar_desc;A reinforced, hidden substructure beneath a warehouse, where stolen wares and forbidden luxuries are stored and exchanged among trusted parties.;;;;;x
retainer_barracks;Retainer Barracks;;;;;x
retainer_barracks_desc;A simple longhouse or stone outbuilding, providing bunks and basic arms for a permanent security retinue stationed at the post.;;;;;x
permanent_market_stalls;Permanent Market Stalls;;;;;x
permanent_market_stalls_desc;Sturdy timber booths are established in regular rows, each leased to trusted vendors. With permanent fixtures, the markets bustle grows, and tax collectors find their task easier.;;;;;x
banking_secured_strongbox;Secured Strongbox;;;;;x
banking_secured_strongbox_desc;A reinforced stone chamber beneath the trade post, guarded by iron doors and watchful sentries. Merchants deposit valuables here, increasing the post's reputation for reliability.;;;;;x
stone_quay;Stone Quay;;;;;x
stone_quay_desc;A robust, stone-built quay with mooring posts and a small ware shed for goods, allowing for greater volume and security of trade.;;;;;x
timber_storehouse;Timber Storehouse;;;;;x
timber_storehouse_desc;A robust wooden hall with plank walls and a raised floor, defending against vermin and the elements. Locks and a tally clerk are introduced for rudimentary security.;;;;;x
tax_collectors_booth;Tax Collector's Booth;;;;;x
tax_collectors_booth_desc;A timber booth, adorned with the lord's seal, houses a resident taxman and scribe, recording transactions and extracting tolls with growing efficiency.;;;;;x
ambassadors_suite;Ambassador's Suite;;;;;x
ambassadors_suite_desc;A sturdy stone and timber building with private rooms and attached gardens. Visiting dignitaries are offered comfort and privacy, encouraging ongoing diplomatic presence.;;;;;x
bmop_smugglers_den;Smuggler's Den;;;;;x
bmop_smugglers_den_desc;A low-ceilinged cellar or abandoned shack, now a hive for clandestine shipments and shadowy middlemen.;;;;;x
foreign_affairs_hall;Foreign Affairs Hall;;;;;x
foreign_affairs_hall_desc;A grand timber-and-stone chamber with colored banners and a dais, where official delegations are received. The seat of local diplomacy and negotiation.;;;;;x
merchant_hostel;Merchant Hostel;;;;;x
merchant_hostel_desc;A bustling, multi-storey wooden hostel with common rooms, lockboxes, and guarded storage. Provides safe lodging for merchants, increasing trade activity and local prosperity.;;;;;x
stable_yard;Stable Yard;;;;;x
stable_yard_desc;A fenced yard with thatched stables, troughs, and a basic paddock, providing accommodation for larger caravans and their handlers.;;;;;x
beacon_tower_docks;Beacon Tower Docks;;;;;x
beacon_tower_docks_desc;A network of docks watched over by a tall beacon tower, guiding night arrivals and patrolled by a permanent watch for safety and order.;;;;;x
cargo_crane_wharf;Cargo Crane Wharf;;;;;x
cargo_crane_wharf_desc;A mechanized wharf with treadwheel cranes and winches for unloading heavy cargo, with attached counting-houses and bonded warehouses.;;;;;x
translation_office;Translation Office;;;;;x
translation_office_desc;A dedicated hall for interpreters and scholars, equipped with imported scrolls and reference works. Enables complex agreements between diverse cultures.;;;;;x
stallholder_alley;Stallholder Alley;;;;;x
stallholder_alley_desc;A winding row of crude wooden stalls, each claimed by a family or merchant. Simple awnings and makeshift counters offer a semblance of order and protection from the elements, drawing more regular traffic.;;;;;x
banking_counting_room;Counting Room;;;;;x
banking_counting_room_desc;A cramped wooden hut with a locked coffer and tally sticks, where clerks record transactions and loans under candlelight. Essential for managing growing flows of coin.;;;;;x
guardhouse;Guardhouse;;;;;x
guardhouse_desc;A solid timber hut with a lockable door, used by posted sentries and day-watchmen to keep order among merchants and travelers.;;;;;x
guarded_checkpoint;Guarded Checkpoint;;;;;x
guarded_checkpoint_desc;Makeshift palisades and a weathered tent shelter a pair of armed guards, who examine goods and levy simple duties, ensuring some semblance of order and discouraging smugglers.;;;;;x
envoy_reception_room;Envoy Reception Room;;;;;x
envoy_reception_room_desc;A makeshift timber structure with benches and a hearth, welcoming foreign messengers with basic courtesy. Facilitates the first formal meetings between local and foreign interests.;;;;;x
wagon_shed;Wagon Shed;;;;;x
wagon_shed_desc;A timber lean-to or rough barn for sheltering wagons and carts, reducing wear and facilitating repairs for overland traders.;;;;;x
covered_market_shed;Covered Market Shed;;;;;x
covered_market_shed_desc;A timber-framed shed with a simple thatched roof, providing some protection for goods and bustling vendors. Night watchmen are posted, but theft is not uncommon.;;;;;x
wooden_jetty;Wooden Jetty;;;;;x
wooden_jetty_desc;A simple wooden dock extends into the shallows, offering a stable platform for fishermen, barge haulers, and the first visiting merchants.;;;;;x
harbormasters_post;Harbormaster's Post;;;;;x
harbormasters_post_desc;An office for the harbormaster, with ledgers and simple lodgings, regulating docking, tariffs, and the flow of merchants.;;;;;x
bmop_secret_storefront;Secret Storefront;;;;;x
bmop_secret_storefront_desc;An unassuming stall or ramshackle hut blending into the market, masking the true nature of goods exchanged behind its walls.;;;;;x
travelers_inn;Travelers' Inn;;;;;x
travelers_inn_desc;A rustic timber inn with a communal hearth, stables for beasts, and a rudimentary kitchen. Welcomes wanderers and peddlers alike, fostering the first glimmer of organized trade.;;;;;x
open_trading_square;Open Trading Square;;;;;x
open_trading_square_desc;A rough expanse of leveled earth and hastily assembled canvas stalls, where frontier traders and locals gather to barter goods under the sky. A humble start, but the seeds of commerce are sown.;;;;;x
watchmans_post;Watchman's Post;;;;;x
watchmans_post_desc;A rough wooden shelter and a fire pit for hired lookouts, offering the bare minimum of security at the trade post's edge.;;;;;x
letter_writers_kiosk;Letter Writer's Kiosk;;;;;x
letter_writers_kiosk_desc;A humble canvas stall, staffed by scribes for hire, offering written messages to passing merchants and travelers. The first root of organized diplomatic exchange.;;;;;x
pack_animal_pen;Pack Animal Pen;;;;;x
pack_animal_pen_desc;A crude enclosure of stakes and rope for mules, donkeys, or camels, allowing itinerant traders to rest their beasts in relative safety on the frontier.;;;;;x
rudimentary_berth;Rudimentary Berth;;;;;x
rudimentary_berth_desc;A makeshift landing of timber and earthworks, with little more than a rope-tied log and canvas shelter for traders.;;;;;x
toll_gate;Toll Gate;;;;;x
toll_gate_desc;A crude wooden barricade marks the entry, manned by a single watchman with a tally book and an upturned helmet for coins. Travelers must pay to pass, however modest the fee.;;;;;x
open_goods_yard;Open Goods Yard;;;;;x
open_goods_yard_desc;A patch of cleared ground, marked by crude stakes and rutted by carts, where goods are simply stacked and watched by hired hands. Shelter is provided only by canvas sheets and wagons.;;;;;x
banking_moneychangers_table;Moneychanger's Table;;;;;x
banking_moneychangers_table_desc;A makeshift bench or table where local merchants and travelers exchange currencies and weigh coins, under the wary eye of a single clerk. The beginnings of commerce in a frontier settlement.;;;;;x
bmop_tavern_backroom;Tavern Backroom;;;;;x
bmop_tavern_backroom_desc;A dimly-lit, hastily partitioned space behind a frontier tavern, where questionable deals are whispered over tankards. The first step toward underground commerce.;;;;;x
wayfarers_lean_to;Wayfarer's Lean-to;;;;;x
wayfarers_lean_to_desc;A huddle of makeshift shelters for the very first traders, built of driftwood, canvas, and hope. Provides only the barest comfort, but marks the start of mercantile presence.;;;;;x
