#Code;English;French;German;Spanish;Russian;x
jyl_spirit_hut_3_desc;A well-constructed lodge, adorned with charms and tokens, where the shaman guides the clan and strengthens spiritual bonds.;;;;;x
jyl_stone_circle_3;Harmonized Stone Enclosure;;;;;x
jyl_stone_circle_3_desc;The circle is expanded, with standing stones inscribed to channel the spirits and improve prosperity and unity.;;;;;x
jyl_ancestor_shrine_3;Hall of Ancestors;;;;;x
jyl_ancestor_shrine_3_desc;A large wooden hall houses ancestral symbols and relics, visited by the clan for guidance in times of crisis.;;;;;x
jyl_diviners_chamber_3;Diviners Hall;;;;;x
jyl_diviners_chamber_3_desc;A lavish hall for the diviner, where leaders seek counsel and blessings for major undertakings.;;;;;x
jyl_sanctified_grove_3;Sacred Heart of the Grove;;;;;x
jyl_sanctified_grove_3_desc;A revered sanctuary among the trees, the grove now hosts major fertility and coming-of-age rituals.;;;;;x
jyl_blessed_sanctuary_3;Blessed Sanctuary Hall;;;;;x
jyl_blessed_sanctuary_3_desc;A spacious hall for worship and learning, where wisdom and devotion are nurtured in the heart of the clan.;;;;;x
jyl_east_african_ritual_grove_3;Sanctified Ritual Grove;;;;;x
jyl_east_african_ritual_grove_3_desc;A revered place now, the grove is used for major clan ceremonies, and its fame draws distant relatives and pilgrims.;;;;;x
jyl_sacred_tree_4;Sanctified Grove of Spirits;;;;;x
jyl_sacred_tree_4_desc;The area around the sacred tree is now a protected grove, with carved totems and space for grand ceremonies, strengthening unity and piety across the clan.;;;;;x
jyl_ritual_pavilion_4;Sanctified Ritual Pavilion;;;;;x
jyl_ritual_pavilion_4_desc;The pavilion is now a permanent fixture, with sacred artifacts and space for the largest gatherings, cementing clan unity and tradition.;;;;;x
jyl_priests_room_4;Sanctified Priests Quarters;;;;;x
jyl_priests_room_4_desc;A grand sanctified building for the priest, serving as a religious court and center for Christian rites among the clan.;;;;;x
jyl_spirit_hut_4;Grand Spirit Hall;;;;;x
jyl_spirit_hut_4_desc;A grand hall for spiritual affairs, hosting major rituals and attracting respected shamans from afar.;;;;;x
jyl_stone_circle_4;Grand Ritual Stones;;;;;x
jyl_stone_circle_4_desc;Massive stones are aligned for seasonal rites, attracting pilgrims and granting the clan a sacred reputation.;;;;;x
jyl_ancestor_shrine_4;Sanctum of Ancestors;;;;;x
jyl_ancestor_shrine_4_desc;The shrine is transformed into a revered sanctum, with intricate carvings and space for festivals venerating past leaders.;;;;;x
jyl_diviners_chamber_4;Sanctified Diviners Palace;;;;;x
jyl_diviners_chamber_4_desc;A magnificent palace for the diviner, serving as a symbol of the clans wisdom and spiritual legitimacy.;;;;;x
jyl_sanctified_grove_4;Primeval Grove Sanctuary;;;;;x
jyl_sanctified_grove_4_desc;The grove is transformed into a sacred sanctuary, drawing pilgrims from afar and strengthening the clans spiritual legacy.;;;;;x
jyl_blessed_sanctuary_4;Grand Sanctuary of Blessings;;;;;x
jyl_blessed_sanctuary_4_desc;A grand sanctuary, richly decorated, serving as a beacon of faith for the clan and visiting dignitaries.;;;;;x
jyl_east_african_ritual_grove_4;Hallowed Grove of Unity;;;;;x
jyl_east_african_ritual_grove_4_desc;The grove is transformed into a monumental sacred site, a symbol of clan unity, fertility, and spiritual power for all East African nomads.;;;;;x
